,ev_city,ev_country,ev_state,latitude,longitude
43313,ANCHORAGE      ,USA,AK,61.2180556,-149.9002778
43329,GRAYLING       ,USA,AK,62.90361109999999,-160.0647222
43337,MANCHESTER     ,USA,NH,42.9956397,-71.4547891
43353,MCGRATH        ,USA,AK,62.9532043,-155.5959922
43362,KOTZEBUE       ,USA,AK,66.89833329999999,-162.5966666
43365,Anchorage,USA,AK,61.2180556,-149.9002778
43403,BRIDGEPORT     ,USA,CA,38.2557045,-119.2313932
43438,Covington,UK,,52.3238259,-0.4511000000000001
43442,NUNAPITCHUK    ,USA,AK,60.8969444,-162.4594444
43444,CAPE CANAVERAL ,USA,FL,28.3922182,-80.60771319999999
43456,BRUNSWICK      ,USA,GA,31.1499528,-81.49148939999999
43457,ARUBA          ,AA,,51.8109786,4.6359965
43481,Tallahassee,USA,FL,30.4382559,-84.28073289999999
43489,Kahoolawe Isle,USA,HI,20.5580469,-156.6057378
43497,HONOLULU       ,USA,HI,21.3069444,-157.8583333
43519,ANGOLA         ,USA,IN,41.6347726,-84.9994088
43523,JAMAICA        ,USA,NY,40.702677,-73.7889689
43524,WINDSOR LOCKS  ,USA,CT,41.9242917,-72.6454469
43575,WAINWRIGHT     ,USA,AK,70.63694439999999,-160.0383333
43588,ROMULUS        ,USA,MI,42.2222614,-83.39659940000001
43589,SAN JOSE       ,CS,,36.522869,-5.8652962
43597,HUMUULA        ,USA,HI,21.3722688,-157.7235369
43599,DFW AIRPORT    ,USA,TX,32.8998091,-97.0403352
43633,WEST PALM BCH  ,USA,FL,26.7153424,-80.0533746
43667,KODIAK         ,USA,AK,57.79000000000001,-152.4072222
43696,FLUSHING       ,USA,NY,40.7674987,-73.833079
43706,HAVRE          ,USA,MT,48.549999,-109.6840887
43729,ATHENS         ,USA,GA,33.9519347,-83.357567
43736,PORT ALSWORTH  ,USA,AK,60.20249999999999,-154.3127778
43756,GAMBELL        ,USA,AK,63.77972219999999,-171.7411111
43785,Tuxtlas,MX,,18.1437868,-94.55325119999999
43789,PHILADELPHIA   ,USA,PA,39.9525839,-75.1652215
43793,SURREY,CA,BC,49.1044302,-122.801094
43795,AVALON         ,USA,CA,33.3428193,-118.3282279
43804,ANCHORAGE      ,USA,AK,61.2180556,-149.9002778
43833,BILLINGS       ,USA,MT,45.7832856,-108.5006904
43837,COUVA          ,TD,,10.4320215,-61.4493842
43853,Sao Paulo,BR,,-23.5505199,-46.63330939999999
43860,KOLIGANEK      ,USA,AK,59.7286111,-157.2844444
43884,PENSACOLA      ,USA,FL,30.42130899999999,-87.2169149
43896,HOMER CITY     ,USA,PA,40.5434007,-79.16225659999999
43929,Millville,USA,NJ,39.4020596,-75.0393438
43931,CHEYENNE       ,USA,WY,41.1399814,-104.8202462
43955,ALLENTOWN      ,USA,PA,40.6084305,-75.4901833
43976,HIGH ISL BLK298,,GM,51.5535446,0.5595831
44012,STATEN ISLAND  ,USA,NY,40.5795317,-74.1502007
44032,Neuhausen ob Eck,GE,,,
44083,Trinidad,BL,,39.7059351,-74.9908093
44085,Arecuna,VE,,10.451378,-66.8258738
44096,WATERTOWN      ,USA,SD,44.8994088,-97.1150732
44158,SAN IGNACIO,BL,,-31.3722361,-64.12720100000001
44162,KOTZEBUE       ,USA,AK,66.89833329999999,-162.5966666
44167,DENVER         ,USA,CO,39.7392358,-104.990251
44178,LANSING        ,USA,MI,42.732535,-84.5555347
44212,CHICAGO        ,USA,IL,41.8781136,-87.6297982
44216,Bangkok,TH,,13.7563309,100.5017651
44261,ENTEBBE,UG,,0.0511839,32.463708
44266,CARCASSOME,FR,,43.212161,2.353663
44269,RALEIGH        ,USA,NC,35.7795897,-78.6381787
44276,Grand Case,FR,,45.226174,-0.098299
44292,WOLF POINT     ,USA,MT,48.0905736,-105.6405566
44327,Yichun,CH,,27.8599665,114.3912407
44349,BOMBAY,IN,,19.0759837,72.8776559
44378,PAXSON         ,USA,AK,63.03224760000001,-145.4972418
44396,FRANKLIN       ,USA,TN,35.9250637,-86.8688899
44413,Mayo,CA,,63.59426199999999,-135.896492
44419,BARRANQUILLA   ,CO,,11.0041072,-74.80698129999999
44439,NEAR DILLINGHAM,USA,AK,59.03972219999999,-158.4575
44456,HOPE           ,USA,AK,60.9202778,-149.6402778
44457,CORPUS CHRISTI ,USA,TX,27.8005828,-97.39638099999999
44473,MANILLA        ,RP,,14.5995124,120.9842195
44480,TINGO MAR,PE,,-9.2863581,-76.0050985
44498,COLUMBUS       ,USA,OH,39.9611755,-82.99879419999999
44503,GUATEMALA CITY ,GT,,14.6349149,-90.5068824
44512,NEWARK         ,USA,NJ,40.735657,-74.1723667
44523,MONROE         ,USA,NC,34.9854275,-80.5495112
44552,Macae,BR,,-22.3836705,-41.7827461
44560,JAKOLOK BAY    ,USA,AK,59.47084159999999,-151.5761952
44576,Katowice,PL,,50.26489189999999,19.0237815
44578,Putong,CH,,37.3722616,115.4024081
44579,"Coonabarabran, Australia",AS,,-31.2739131,149.2774205
44586,DILLINGHAM     ,USA,AK,59.03972219999999,-158.4575
44620,SANTO DOMINGO  ,DR,,18.4860575,-69.93121169999999
44650,GRAND CANYON   ,USA,AZ,36.0544445,-112.1401108
44660,COLOGNE,GE,,50.73743,7.0982068
44676,DELTA JUNCTION ,USA,AK,64.0377778,-145.7322222
44692,CHIU AN,TW,,22.84,120.2097222
44696,ORLANDO        ,USA,FL,28.5383355,-81.3792365
44714,"Pitt Meadow, BC",CA,,49.2190648,-122.6895165
44726,NASHVILLE      ,USA,TN,36.1626638,-86.7816016
44729,MEMPHIS        ,USA,TN,35.1495343,-90.0489801
44731,MONROE         ,USA,MI,41.9164343,-83.3977101
44745,LAS MAJAGUAS,VE,,10.254457,-67.9641
44807,London,UK,,51.5073509,-0.1277583
44815,OGDEN          ,USA,UT,41.223,-111.9738304
44856,VARGAS         ,VE,,10.5890015,-66.7367345
44870,Detroit,USA,MI,42.331427,-83.0457538
44871,COLUMBUS       ,USA,OH,39.9611755,-82.99879419999999
44881,CONCEPCION     ,BL,,14.0784991,121.3381785
44935,KENAI          ,USA,AK,60.55444439999999,-151.2583333
44937,BELLE CHASE    ,USA,LA,29.8549287,-89.99062529999999
44946,DALLAS         ,USA,TX,32.7766642,-96.79698789999999
44953,NORFOLK        ,USA,NE,42.03272339999999,-97.41375529999999
44966,LONDON         ,UK,,51.5073509,-0.1277583
44989,COUNCIL        ,USA,ID,44.7298876,-116.4381985
45010,New Orleans,USA,LA,29.95106579999999,-90.0715323
45014,DIXON          ,USA,IL,41.8389213,-89.47954779999999
45030,KETCHIKAN      ,USA,AK,55.34222219999999,-131.6461111
45036,Cieneguilla,BL,,36.270545,-105.7850166
45047,ELIM           ,USA,AK,64.61749999999999,-162.2605556
45062,FT.MYERS       ,USA,FL,26.640628,-81.8723084
45087,CARROLLTON     ,USA,TX,32.9756415,-96.8899636
45105,NORWOOD        ,USA,MA,42.19439089999999,-71.19896949999999
45111,BURLINGTON     ,USA,IA,40.8076529,-91.1128901
45121,WESTERLY       ,USA,RI,41.3775987,-71.82728709999999
45134,SAN JUAN       ,,PR,18.4655394,-66.1057355
45141,WICHITA        ,USA,KS,37.68717609999999,-97.33005299999999
45171,Islamabad,PK,,33.7293882,73.0931461
45261,GUALALA        ,USA,CA,38.7722996,-123.5340084
45265,"Pickle Lake, Ontario",CA,,51.467825,-90.19378200000001
45266,PHOENIX        ,USA,AZ,33.4483771,-112.0740373
45296,GEORGE TOWN    ,BF,,39.6966541,-105.6880594
45321,GRAND CANYON   ,USA,AZ,36.0544445,-112.1401108
45329,BLYN           ,USA,WA,48.0223129,-123.0060075
45337,Zihuatanejo,MX,,17.6416693,-101.5516955
45351,PORTLAND       ,USA,OR,45.5230622,-122.6764816
45352,ZENIA          ,USA,CA,40.2054245,-123.4919716
45366,SHOAL COVE     ,USA,AK,55.4305556,-131.2875
45373,WILLARD        ,USA,OH,41.0531109,-82.7262906
45380,BOISE          ,USA,ID,43.6187102,-116.2146068
45399,Nueva Concepción ,GT,,14.1837566,-91.30355139999999
45421,QUINHAGAK      ,USA,AK,59.7488889,-161.9158333
45435,NANTUCKET      ,USA,MA,41.2834704,-70.099451
45452,FARO           ,PO,,44.1159734,8.235127499999999
45457,DEERING        ,USA,AK,66.0755556,-162.7172222
45482,SAIPAN         ,MP,,15.177801,145.750967
45502,Subic Bay,RP,,,
45517,SANTA BARBARA  ,USA,CA,34.4208305,-119.6981901
45548,EXUMA          ,BF,,23.5333333,-75.83333329999999
45555,ORLANDO        ,USA,FL,28.5383355,-81.3792365
45582,NEUQUEN        ,AR,,-38.9516784,-68.0591888
45652,ATLANTIC CITY  ,USA,NJ,39.3642834,-74.4229266
45655,EAGLE          ,USA,AK,64.78805559999999,-141.2
45676,MILWAUKEE      ,USA,WI,43.0389025,-87.9064736
45716,JACKSON,USA,WY,43.4799291,-110.7624282
45762,Main Pass 61A,USA,GM,,
45784,SHIP SHOAL 290K,,GM,,
45787,Batam,ID,,1.0456264,104.0304535
45810,ANCHORAGE      ,USA,AK,61.2180556,-149.9002778
45848,ROMULUS        ,USA,MI,42.2222614,-83.39659940000001
45873,ANCHORAGE      ,USA,AK,61.2180556,-149.9002778
45883,Viru-Viru Int ,BL,,,
45898,MATAGORDA 665  ,,GM,28.691133,-95.96827139999999
45908,KWIGILLINGOK   ,USA,AK,59.8723383,-163.1658296
45917,FORT BELVOIR   ,USA,VA,38.71887160000001,-77.15426839999999
45919,Thirkleby,UK,,54.0192077,-0.5855708
45928,QUITO          ,EC,,-0.1806532,-78.4678382
45930,CHARLOTTE AMALI,,VI,18.3419004,-64.9307007
45940,OAK ISLAND     ,USA,MN,49.31292699999999,-94.8575383
46004,YAKUTAT        ,USA,AK,59.54694439999999,-139.7272222
46039,KANSAS CITY    ,USA,MO,39.0997265,-94.5785667
46040,FAYETTEVILLE   ,USA,NC,35.0526641,-78.87835849999999
46073,Johannesburg,SF,,-26.5419635,27.8204868
46082,Braga,PO,,43.8402635,11.0448105
46087,COLD FOOT      ,USA,AK,55.2712806,-162.8536387
46101,Saga,JA,,33.2559781,130.2622999
46124,Copenhagen,DA,,55.6760968,12.5683371
46137,MOUNT STORM    ,USA,WV,39.2773263,-79.2408725
46155,Zacatecas,MX,,22.7708555,-102.5832426
46181,BELLE CHASE    ,USA,LA,29.8549287,-89.99062529999999
46196,ST. BARTHELEMY ,MB,,51.711206,-98.61763599999999
46212,SHAGELUK       ,USA,AK,62.6822222,-159.5619443
46230,MEMPHIS        ,USA,TN,35.1495343,-90.0489801
46249,Riyadh,SA,,24.7135517,46.6752957
46274,HILO           ,USA,HI,19.7297222,-155.09
46317,MUNFORD        ,USA,AL,33.5298282,-85.95080050000001
46337,CLEVELAND      ,USA,OH,41.49932,-81.6943605
46338,JACKSON        ,USA,MS,32.2987573,-90.1848103
46343,VIEQUES        ,,PR,18.1262854,-65.44009849999999
46352,Pontianak,ID,,-0.0263303,109.3425039
46356,"Slieve Aughty Mountains, Co Galway, Ireland",EI,,,
46402,BURBANK        ,USA,CA,34.1808392,-118.3089661
46408,LA FORTUNA     ,CS,,36.1314831,-5.4608078
46434,MEADVIEW       ,USA,AZ,36.002155,-114.0684841
46440,FREMONT        ,USA,OH,41.3503303,-83.1218634
46462,KIVALINA       ,USA,AK,67.72694430000001,-164.5333333
46463,San Diego,USA,CA,32.715738,-117.1610838
46476,ELGIN AFB      ,USA,FL,30.4635583,-86.5533382
46499,TYONEK         ,USA,AK,61.0680556,-151.1369444
46560,Tokyo,JA,,35.7873195,139.6583222
46562,TUNUNAK        ,USA,AK,60.6124792,-165.0938553
46584,Eket,NI,,4.646736499999999,7.9429421
46613,BETHEL         ,USA,AK,60.7922222,-161.7558333
46638,N. STONINGTON  ,USA,CT,41.4409323,-71.8811827
46649,Madrid,SP,,-22.7349114,-47.1697091
46658,"Halls Creek, Australia",AS,,-18.2240552,127.6682037
46670,MIAMI          ,USA,FL,25.7616798,-80.1917902
46695,Armentières sur Avre,FR,,48.687205,0.8128449999999999
46725,FALSE PASS     ,USA,AK,54.8508333,-163.415
46728,PARIS,FR,,48.856614,2.3522219
46733,,NI,,12.865416,-85.207229
46741,SEYMOUR TWP.   ,USA,WI,42.5037777,-88.73238429999999
46785,DENVER         ,USA,CO,39.7392358,-104.990251
46795,CARROLLTON     ,USA,GA,33.5801103,-85.0766113
46797,NASHVILLE      ,USA,TN,36.1626638,-86.7816016
46800,Michelstadt,GE,,49.6799613,9.0041618
46805,KIVALINA       ,USA,AK,67.72694430000001,-164.5333333
46823,BUFFALO        ,USA,WY,44.3483072,-106.6989375
46831,CLEVELAND      ,USA,TX,30.34132,-95.0854885
46841,GOLD STRIKE    ,USA,NV,39.39401489999999,-119.732198
46845,CARIBBEAN SEA  ,,CB,14.525556,-75.818333
46849,VALDEZ         ,USA,AK,61.13083330000001,-146.3483333
46859,PHOENIX        ,USA,AZ,33.4483771,-112.0740373
46900,Veracruz,MX,,19.173773,-96.1342241
46962,Roshchino,RS,,60.2503016,29.5993133
46997,ENNADAI LAKE   ,CA,,60.8778979,-101.2750841
46999,CHUGIAK        ,USA,AK,61.3888889,-149.4819444
47002,KANSAS CITY    ,USA,MO,39.0997265,-94.5785667
47007,Veracruz,MX,,19.173773,-96.1342241
47037,INT.COASTAL CTY,USA,LA,29.7843773,-92.15623860000001
47042,ANCHORAGE      ,USA,AK,61.2180556,-149.9002778
47044,Nairobi,KE,,-1.2920659,36.8219462
47060,MONROVIA       ,LI,,39.3712092,-77.2308316
47064,PLYMOUTH       ,USA,IN,41.3436554,-86.3097278
47074,GREENWOOD      ,USA,SC,34.1954001,-82.1617883
47080,ROMULUS        ,USA,MI,42.2222614,-83.39659940000001
47081,JUMLA,NP,,29.2787765,82.12783999999999
47082,Cultus Lake,CA,,49.0502783,-121.9883143
47086,LOS ANGELES    ,USA,CA,34.0522342,-118.2436849
47093,TALKEETNA      ,USA,AK,62.32090460000001,-150.1066221
47102,LAKE POWELL    ,USA,UT,37.0682619,-111.2433108
47107,ST GEORGE      ,USA,AK,56.59999999999999,-169.5416667
47116,,FI,,61.92410999999999,25.748151
47117,DILLINGHAM     ,USA,AK,59.03972219999999,-158.4575
47126,NUUK,GL,,64.18140989999999,-51.694138
47131,LEXINGTON      ,USA,KY,38.0405837,-84.5037164
47150,NASHVILLE      ,USA,TN,36.1626638,-86.7816016
47155,LUMMI ISLAND   ,USA,WA,48.7248452,-122.6863586
47211,ATLANTIC OCEAN ,,AO,-16.9760003,11.6840589
47221,Yao Airport,JA,,,
47222,QIOQUINTON     ,USA,VA,37.4315734,-78.6568942
47231,ALLAKAKET      ,USA,AK,66.5655556,-152.6455556
47255,HOLYOKE        ,USA,CO,40.5844369,-102.3024103
47264,MALINA BAY     ,USA,AK,58.2161587,-153.0689922
47295,"Kawhia Harbour, New Zealand",NZ,,-38.1421939,174.835571
47297,AUBURN         ,USA,ME,44.0978509,-70.2311655
47319,LAFAYETTE      ,USA,LA,30.2240897,-92.0198427
47362,ORLANDO        ,USA,FL,28.5383355,-81.3792365
47389,PACIFIC OCEAN  ,,PO,22.2335141,114.1695457
47439,Gulf of Mexico,USA,,30.0367543,-84.336621
47442,Oxford,UK,,51.7520209,-1.2577263
47468,CASPER         ,USA,WY,42.866632,-106.313081
47474,WEST CHICAGO   ,USA,IL,41.8847507,-88.2039607
47486,VIRGIN GORDA   ,VG,,18.4939059,-64.40228770000002
47490,SAN JUAN       ,,PR,18.4655394,-66.1057355
47509,GALT           ,USA,CA,38.2546373,-121.2999485
47524,FLUSHING       ,USA,NY,40.7674987,-73.833079
47525,SANTA BARBARA  ,USA,CA,34.4208305,-119.6981901
47537,JAMAICA        ,USA,NY,40.702677,-73.7889689
47588,Huelva,SP,,-23.6893632,-46.7450524
47597,NUUULI         ,AQ,,-14.3106025,-170.7131255
47612,CHICAGO        ,USA,IL,41.8781136,-87.6297982
47634,TEGUCIGALPA,HO,,14.0722751,-87.19213599999999
47701,KEANAE         ,USA,HI,20.8590307,-156.148795
47714,PACIFIC OCEAN  ,,PO,22.2335141,114.1695457
47716,MAKAKILO       ,USA,HI,21.3469444,-158.0858333
47730,ATLANTIC OCEAN,,AO,-16.9760003,11.6840589
47758,KENAI          ,USA,AK,60.55444439999999,-151.2583333
47759,JAMAICA        ,USA,NY,40.702677,-73.7889689
47814,CHIP RIVER     ,USA,AK,65.1019443,-157.6538889
47831,ORLANDO        ,USA,FL,28.5383355,-81.3792365
47835,NOME           ,USA,AK,64.5011111,-165.4063889
47878,CLEVELAND      ,USA,OH,41.49932,-81.6943605
47905,DECATUR        ,USA,IL,39.8403147,-88.9548001
47906,HANCEVILLE     ,USA,AL,34.0606545,-86.76749799999999
47927,WEST TRENTON   ,USA,NJ,40.2640578,-74.8181929
47936,"Appin, Scotland",,,56.561684,-5.3587619
47954,GRAND RAPIDS   ,USA,MI,42.9633599,-85.6680863
47988,PENTICTON,CA,BC,49.4991381,-119.5937077
47996,SPOKANE        ,USA,WA,47.6587802,-117.4260466
47997,NEWARK         ,USA,NJ,40.735657,-74.1723667
48000,Manila,RP,,14.5995124,120.9842195
48015,RIVERTON       ,USA,WY,43.0249592,-108.3801036
48016,JAMAICA        ,USA,NY,40.702677,-73.7889689
48044,BUTTE          ,USA,MT,46.0038232,-112.5347776
48060,ST PAUL        ,USA,MN,44.9537029,-93.0899578
48086,BARROW         ,USA,AK,71.29055559999999,-156.7886111
48111,"Utsigi Point, NT",CA,,62.435976,-114.4287193
48116,Barcelona,SP,,-23.6221281,-46.5523766
48150,Guanajuato,MX,,21.0190145,-101.2573586
48161,ANCHORAGE      ,USA,AK,61.2180556,-149.9002778
48182,VIRGIN GORDA   ,VG,,18.4939059,-64.40228770000002
48187,TELLURIDE      ,USA,CO,37.9374939,-107.8122852
48189,SAN ISIDRO     ,DR,,18.5285163,-69.75961079999999
48193,,ID,,44.0682019,-114.7420408
48197,TALLAHASSEE    ,USA,FL,30.4382559,-84.28073289999999
48199,SanJose Guaribe,VE,,9.8635436,-65.8114772
48253,"LANAI CITY,MAUI",USA,HI,20.8310422,-156.9302976
48273,TRUJILLO       ,PE,,-8.1090524,-79.0215336
48287,MEMPHIS        ,USA,TN,35.1495343,-90.0489801
48300,UPPER COLLEEN  ,USA,AK,61.555282,-149.1821212
48313,NORTHWAY       ,USA,AK,62.96166669999999,-141.9372222
48318,KONGIGANAK     ,USA,AK,59.95985940000001,-162.8902926
48324,GREENVILLE     ,USA,ME,45.45948629999999,-69.59058150000001
48344,HOLLY SPRINGS  ,USA,MS,34.76759670000001,-89.44868939999999
48351,VALDEZ         ,USA,AK,61.13083330000001,-146.3483333
48353,ENGLEWOOD      ,USA,CO,39.6477653,-104.9877597
48373,MIDDLE CAICOS  ,TK,,,
48383,LITTLE ROCK    ,USA,AR,34.7464809,-92.28959479999999
48386,ANCHORAGE      ,USA,AK,61.2180556,-149.9002778
48440,ROCK SPRINGS   ,USA,WY,41.58746439999999,-109.2029043
48450,KALSKAG        ,USA,AK,61.5385443,-160.3223028
48468,STERLING       ,USA,VA,39.0066993,-77.4291298
48478,Annemasse,FR,,46.19325300000001,6.234158
48503,GRAND RAPIDS   ,USA,MI,42.9633599,-85.6680863
48517,Huy,BE,,50.5187153,5.239665599999999
48522,Tarragona,SP,,41.1188827,1.2444909
48525,Buenos Aires,AR,FN,-34.2640176,-62.6994999
48530,Lilongwe,MI,,44.3148443,-85.60236429999999
48577,HUGHES         ,USA,AK,66.0488889,-154.2555556
48584,BURBANK        ,USA,CA,34.1808392,-118.3089661
48639,Padang,ID,,-0.9470831999999999,100.417181
48671,TULSA          ,USA,OK,36.1539816,-95.99277500000001
48676,NONDALTON      ,USA,AK,59.9736111,-154.8458333
48708,MELROSE        ,USA,MT,45.6318707,-112.6844683
48733,CHICAGO        ,USA,IL,41.8781136,-87.6297982
48766,MEMPHIS        ,USA,TN,35.1495343,-90.0489801
48788,George,SF,,14.6371228,120.9663726
48796,ASPEN          ,USA,CO,39.1910983,-106.8175387
48823,EGEGIK         ,USA,AK,58.21555559999999,-157.3758333
48838,Verona,IT,,45.43838419999999,10.9916215
48842,BARRETT JUNCT. ,USA,CA,32.6118126,-116.707098
48868,SAN JOSE       ,USA,CA,37.3382082,-121.8863286
48884,Juan de Morros,VE,,9.9126704,-67.36145859999999
48909,WICHITA FALLS  ,USA,TX,33.9137085,-98.4933873
48911,LIMA           ,USA,MT,44.6368563,-112.5919506
48915,KENAI          ,USA,AK,60.55444439999999,-151.2583333
48928,SAN LUIS       ,AR,,-33.3017267,-66.3377522
48942,Innsbruck,AU,,47.0203769,11.4359803
48968,Torrance,CA,,33.8358492,-118.3406288
48999,MEMPHIS        ,USA,TN,35.1495343,-90.0489801
49012,Bournemouth,UK,,50.719164,-1.880769
49019,EGWELL,GE,,,
49034,JAMAICA        ,USA,NY,40.702677,-73.7889689
49061,ELKO           ,USA,NV,40.8324211,-115.7631232
49104,TALKEETNA      ,USA,AK,62.32090460000001,-150.1066221
49112,BLUEFIELDS,NU,,,
49136,COCODRIE       ,USA,LA,29.246893,-90.66147699999999
49141,NEOSHO         ,USA,MO,36.8689554,-94.36799599999999
49202,PORT OF SPAIN  ,TD,,10.6549013,-61.50192559999999
49217,Paris,FR,,48.856614,2.3522219
49247,UTICA          ,USA,NY,43.100903,-75.232664
49259,ATLIN          ,CA,,59.578028,-133.689524
49262,HYANNIS        ,USA,MA,41.6524911,-70.2881124
49270,BUFFALO        ,USA,NY,42.88644679999999,-78.8783689
49272,SAN FRANCISCO  ,USA,CA,37.7749295,-122.4194155
49302,SEATTLE        ,USA,WA,47.6062095,-122.3320708
49305,BEDFORD PARK   ,USA,IL,41.7641723,-87.7812524
49313,Montpellier,FR,,43.610769,3.876716
49341,PENN YAN       ,USA,NY,42.6609026,-77.0538577
49345,ALEXANDER RIVER,USA,AK,61.6606119,-150.7331034
49382,DALLAS/FT WORTH,USA,TX,32.761422,-96.8580128
49395,CLARKSON       ,USA,KY,37.4953332,-86.22136139999999
49417,Boston,USA,MA,42.3600825,-71.0588801
49423,KELLY RIVER BAR,USA,AK,,
49424,LOS RIOS,EC,,-1.4191719,-79.4703885
49489,KWETHLUK       ,USA,AK,60.8122222,-161.4358333
49502,JAMAICA        ,USA,NY,40.702677,-73.7889689
49505,KAKO MINE STRIP,USA,AK,,
49509,MUSKEGON       ,USA,MI,43.2341813,-86.24839209999999
49517,DEWITT         ,USA,AR,34.2928774,-91.3378987
49525,WINDSOR LOCKS  ,USA,CT,41.9242917,-72.6454469
49534,Jomson,NP,,28.7809485,83.7237681
49540,Hanamaki,JA,,39.4210377,141.1306073
49543,TOKSOOK BAY    ,USA,AK,60.5302778,-165.1025
49579,"Petawa, Ontario",CA,,45.8982631,-77.2828772
49582,HAZARD         ,USA,KY,37.24954,-83.1932284
49632,JACKSONVILLE   ,USA,FL,30.3321838,-81.65565099999999
49667,OAKLAND        ,USA,CA,37.8043637,-122.2711137
49702,NUEVO BERLIN   ,UY,,-32.9809545,-58.04700080000001
49704,Chateauneuf Sur Cher,FR,,46.857453,2.317307
49714,HOLLAND        ,USA,MI,42.7875235,-86.1089301
49718,Chicago,USA,IL,41.8781136,-87.6297982
49727,HORSEHEADS     ,USA,NY,42.167019,-76.8205119
49771,MIAMI          ,USA,FL,25.7616798,-80.1917902
49837,Kathmandu,NP,,27.7172453,85.3239605
49838,COLUMBUS       ,USA,OH,39.9611755,-82.99879419999999
49856,HONEYDEW       ,USA,CA,40.2432341,-124.1230133
49884,FUNTER BAY     ,USA,AK,58.2413954,-134.8946917
49917,HOUMA          ,USA,LA,29.5957696,-90.71953479999999
49933,OJAI           ,USA,CA,34.4480495,-119.242889
49999,Saskatoon,CA,,52.1332144,-106.6700458
50011,CACKCHILA,GT,,,
50012,Lop Buri ,TH,,14.7995081,100.6533706
50036,LOS ANGELES    ,USA,CA,34.0522342,-118.2436849
50038,Vitoria da Conquista,BR,,-14.8619237,-40.8445346
50042,NARITA         ,JA,,35.8801557,140.3576596
50056,CHICAGO        ,USA,IL,41.8781136,-87.6297982
50060,PEORIA         ,USA,IL,40.6936488,-89.5889864
50112,CHARLOTTE      ,USA,NC,35.2270869,-80.8431267
50127,JAMAICA        ,USA,NY,40.702677,-73.7889689
50138,NEW YORK       ,USA,NY,40.7127837,-74.0059413
50145,Raharney,EI,,,
50149,Apodaca,MX,,25.7815621,-100.1875974
50158,Stord-Sorstokke,NO,,59.90020889999999,5.282346899999999
50184,Rio Negro,CO,,6.144837,-75.375085
50214,BYRON          ,USA,CA,37.8671476,-121.6380069
50250,FISHERSVILLE   ,USA,VA,38.0990233,-78.9691923
50256,SNAEFELLSNES,IC,,,
50270,ATLANTA        ,USA,GA,33.7489954,-84.3879824
50279,Ottawa,CA,,45.4215296,-75.69719309999999
50280,MAIN PASS 225A ,,GM,13.6662931,-15.3987765
50301,"Khaoyai National Park, Thailand",TH,,14.3122577,101.3819478
50302,GRAND ISLAND   ,USA,NE,40.9263957,-98.3420118
50312,BIRMINGHAM     ,USA,AL,33.5206608,-86.80248999999999
50318,UNALAKLEET     ,USA,AK,63.87305559999999,-160.7880556
50322,QUINHAGAK      ,USA,AK,59.7488889,-161.9158333
50344,CHALLIS        ,USA,ID,44.5046445,-114.2317308
50350,WEST PALM BEACH,USA,FL,26.7153424,-80.0533746
50357,PAVAS          ,CS,,,
50361,HOUMA          ,USA,LA,29.5957696,-90.71953479999999
50362,DEWITT         ,USA,NE,42.842256,-84.56914870000001
50368,GUATEMALA CITY ,GT,,14.6349149,-90.5068824
50387,FRESNO         ,USA,CA,36.7468422,-119.7725868
50393,INDIANAPOLIS   ,USA,IN,39.768403,-86.158068
50407,Port Hueneme,USA,CA,34.1477829,-119.1951074
50463,Dittingen,SZ,,47.4408378,7.497537299999999
50494,SIOUX FALLS    ,USA,SD,43.5445959,-96.73110340000001
50511,ONTARIO        ,USA,CA,34.0633443,-117.6508876
50531,KAPLAN         ,USA,LA,29.997984,-92.2848515
50537,LATROBE        ,USA,PA,40.3211808,-79.37948109999999
50547,Manokwari,ID,,-0.8614531,134.0620421
50548,Brisbane,AS,,-26.945934,152.714116
50562,GRAND RAPIDS   ,USA,MI,42.9633599,-85.6680863
50575,BAYFIELD       ,USA,CO,37.2255593,-107.5981123
50583,KINSTON        ,USA,NC,35.2626635,-77.5816353
50590,MONROE         ,USA,MI,41.9164343,-83.3977101
50592,MONTAGUE ISLAND,USA,AK,60.03779709999999,-147.4782755
50603,FORT COLLINS   ,USA,CO,40.5852602,-105.084423
50630,Edenkoben,GE,,49.28291720000001,8.1321826
50644,MANOKOTAK      ,USA,AK,58.98138889999999,-159.0583332
50684,BETHEL         ,USA,AK,60.7922222,-161.7558333
50699,DEL RIO        ,USA,TX,29.3708857,-100.8958674
50730,ATLANTIC OCEAN ,,AO,-16.9760003,11.6840589
50762,BETHEL         ,USA,AK,60.7922222,-161.7558333
50792,ORLANDO        ,USA,FL,28.5383355,-81.3792365
50793,ST. LOUIS      ,USA,MO,38.6270025,-90.19940419999999
50841,Rome,IT,,41.9027835,12.4963655
50857,GALVESTON      ,USA,TX,29.3013479,-94.7976958
50864,SPARREVOHN     ,USA,AK,65.56389,-167.91888
50867,Surabaya,ID,,-7.2574719,112.7520883
50872,AGUA CALIENTE,USA,AZ,32.984798,-113.3247
50875,HAILEY         ,USA,ID,43.51962880000001,-114.3153245
50876,Gratwich,UK,,52.882509,-1.961633
50910,DILLINGHAM     ,USA,AK,59.03972219999999,-158.4575
50957,TEHACHAPI      ,USA,CA,35.1321877,-118.4489739
51002,MOOSONEE,CA,ON,51.273089,-80.64004899999999
51010,CLARKSVILLE    ,USA,TN,36.5297706,-87.3594528
51014,STANLEY        ,USA,ID,44.21553919999999,-114.9351998
