,ev_city,ev_country,ev_state,latitude,longitude
16379,Glasgow,UK,,55.864237,-4.251806
16400,ATLANTA        ,USA,GA,33.7489954,-84.3879824
16435,Warszawa,PL,,52.2296756,21.0122287
16464,SCAMMON BAY    ,USA,AK,61.84277780000001,-165.5816667
16471,WEST MIFFLIN   ,USA,PA,40.3634026,-79.86643749999999
16473,TWIN HILLS     ,USA,AK,59.07916669999999,-160.275
16479,CHATHAM        ,USA,AK,57.51527780000001,-134.9436111
16485,MINNEAPOLIS    ,USA,MN,44.977753,-93.2650108
16487,CHIGUAO,VE,,6.8209268,-63.16088
16496,NOVA SCOTIA   ,CA,,44.68198659999999,-63.744311
16511,LA PALMA,PM,,39.5696005,2.6501603
16537,Gobierno,AR,,-34.7275731,-58.79957330000001
16562,FLUSHING       ,USA,NY,40.7674987,-73.833079
16587,"Kedaranath, India",IN,,30.7346267,79.0668943
16620,Port Harcourt,NI,,4.815554,7.0498442
16641,CRESCENT LAKE  ,USA,AK,60.3686246,-152.9287511
16653,PORTLAND       ,USA,OR,45.5230622,-122.6764816
16661,OCALA          ,USA,FL,29.1871986,-82.14009229999999
16669,Guatemala City,GT,,14.6349149,-90.5068824
16699,TATITLEK       ,USA,AK,60.8671301,-146.6774403
16712,SEATTLE        ,USA,WA,47.6062095,-122.3320708
16800,"Auckland, New Zealand",NZ,,-36.8484597,174.7633315
16816,EUGENE ISLAND  ,,GM,,
16822,SNOWVILLE      ,USA,UT,41.9654754,-112.7097012
16848,VACHERIE       ,USA,LA,30.0110809,-90.71971429999999
16873,Tartu,EN,,,
16902,SHIP SHOAL 90  ,,GM,,
16903,WALDRON        ,USA,WA,48.700545,-123.0280704
16941,Cabo San Lucas,MX,,22.8905327,-109.9167371
16944,Indianapolis,USA,IN,39.768403,-86.158068
16960,NORTH LAS VEGAS,USA,NV,36.1988592,-115.1175013
16971,Veradero,CU,,23.179858,-81.1885293
16976,MONTREAL,CA,,45.5016889,-73.567256
17166,LONDON         ,USA,KY,37.1289771,-84.08326459999999
17176,Cairn Gorm,UK,,57.0724694,-3.609350399999999
17179,VENTURA        ,USA,CA,34.274646,-119.2290316
17194,YAKUTAT        ,USA,AK,59.54694439999999,-139.7272222
17210,LITTLETON      ,USA,CO,39.613321,-105.0166498
17223,MISSING        ,,CB,,
17225,GALESBURG      ,USA,IL,40.94781580000001,-90.3712395
17277,MILOLII        ,USA,HI,19.18652,-155.906006
17307,ALPENA         ,USA,MI,45.0616794,-83.4327528
17357,TAKU           ,USA,AK,61.1609702,-149.8770255
17360,FRENCHGLEN     ,USA,OR,42.8279687,-118.9152153
17384,BURLINGTON TWP.,USA,NJ,40.0561471,-74.84588219999999
17398,SMITHERS       ,CA,,54.782355,-127.1685541
17405,Perigueux,FR,,45.184029,0.7211149
17406,Borneo Island,MY,FN,,
17420,PILOT POINT    ,USA,AK,57.56416669999999,-157.5791667
17450,MIAMI          ,USA,FL,25.7616798,-80.1917902
17466,El Peru,BL,,-12.0266134,-77.09801410000001
17483,Rio Frio,MX,,22.9240359,-102.8034321
17496,VANCOUVER      ,USA,WA,45.6387281,-122.6614861
17506,BOSTON         ,USA,MA,42.3600825,-71.0588801
17510,ANCHORAGE      ,USA,AK,61.2180556,-149.9002778
17512,BRUNSWICK      ,USA,GA,31.1499528,-81.49148939999999
17525,Bjornon,SW,FN,,
17552,ATLANTA        ,USA,ID,43.8016606,-115.1270768
17563,KOS            ,GR,,36.8925871,27.2877926
17565,SARASOTA       ,USA,FL,27.3364347,-82.53065269999999
17566,BALTIMORE      ,USA,MD,39.2903848,-76.6121893
17572,PHOENIX        ,USA,AZ,33.4483771,-112.0740373
17585,SPARTA         ,USA,NJ,41.0334562,-74.6363588
17598,FORT LAUDERDALE,USA,FL,26.1224386,-80.13731740000001
17599,MAUI           ,USA,HI,20.7983626,-156.3319253
17641,CHICAGO        ,USA,IL,41.8781136,-87.6297982
17675,Guatemala City,GT,,14.6349149,-90.5068824
17678,PACIFIC OCEAN  ,,PO,22.2335141,114.1695457
17689,MEADVIEW       ,USA,AZ,36.002155,-114.0684841
17690,EAST BOSTON    ,USA,MA,42.37021370000001,-71.0388601
17696,Kurnoon,IN,,15.8281257,78.0372792
17703,FORT MYERS     ,USA,FL,26.640628,-81.8723084
17708,MANOKOTAK      ,USA,AK,58.98138889999999,-159.0583332
17717,AL MANAMAH     ,BA,,26.2285161,50.5860497
17725,LONE ROCK      ,USA,WI,43.18332350000001,-90.1979016
17777,UNIONVILLE     ,USA,PA,40.907282,-77.87555870000001
17817,Helsinki,FI,,60.16985569999999,24.938379
17822,MYRTLE BEACH   ,USA,SC,33.6890603,-78.8866943
17827,CHOTEAU        ,USA,MT,47.8124531,-112.1836301
17840,Treviso,IT,,45.6668893,12.2430437
17843,LAWTON         ,USA,OK,34.6035669,-98.39592909999999
17865,CHARLOTTE      ,USA,NC,35.2270869,-80.8431267
17901,ALBANY         ,USA,NY,42.6525793,-73.7562317
17919,NEAR BRIDEPORT ,USA,CA,38.2557045,-119.2313932
17926,EAGLE          ,USA,AK,64.78805559999999,-141.2
17936,HARLINGEN      ,USA,TX,26.1906306,-97.69610259999999
17938,KAMUELA        ,USA,HI,20.0230556,-155.6716667
17962,BARROW         ,USA,AK,71.29055559999999,-156.7886111
17998,Santa Cruz ,MX,,31.23242639999999,-110.5967674
18000,KAILUA-KONA    ,USA,HI,19.639994,-155.9969261
18004,NEWARK         ,USA,NJ,40.735657,-74.1723667
18025,Sirnach,SZ,,47.4618426,8.9968358
18056,Minneapolis,USA,MN,44.977753,-93.2650108
18086,"Fox Creek, Alberta",CA,,54.40217,-116.808907
18126,HOWELL         ,USA,MI,42.6072552,-83.9293952
18134,MIAMI          ,USA,FL,25.7616798,-80.1917902
18144,LAMPASAS       ,USA,TX,31.06378399999999,-98.18169569999999
18150,Detroit,USA,MI,42.331427,-83.0457538
18174,W. COLUMBIA    ,USA,SC,33.9934867,-81.0739825
18205,Caracas,VE,,10.4805937,-66.90360629999999
18209,ESCANABA       ,USA,MI,45.74524659999999,-87.06458010000001
18212,TORONTO ,CA,,43.653226,-79.3831843
18225,SKWENTNA       ,USA,AK,61.923613,-151.1683574
18260,"Oey, Gemeinde Saanen",SZ,,,
18268,DENVER         ,USA,CO,39.7392358,-104.990251
18277,TEPIC          ,MX,,21.5041651,-104.8945887
18283,PIOCHE         ,USA,NV,37.9298739,-114.4516203
18288,Girona,SP,,-23.602368,-46.8379941
18290,BARROW         ,USA,AK,71.29055559999999,-156.7886111
18300,MARSEILLE,FR,,43.296482,5.36978
18301,TANANA         ,USA,AK,65.1719444,-152.0788889
18306,GRAND CANYON   ,USA,AZ,36.0544445,-112.1401108
18313,MEMPHIS        ,USA,TN,35.1495343,-90.0489801
18323,KIANA          ,USA,AK,66.97058609999999,-160.4397436
18343,RAVENSDALE     ,USA,WA,47.3523235,-121.9837251
18373,Los Menucos,AR,,-40.8427882,-68.08587
18390,PUNTARENAS     ,CS,,,
18405,PAXSON         ,USA,AK,63.03224760000001,-145.4972418
18413,OLD MONROE     ,USA,MO,38.9317176,-90.74679239999999
18415,NOSARA         ,CS,,9.9797332,-85.64862509999999
18468,Nassau,BF,,30.6794477,-81.9651863
18491,WESTON         ,USA,FL,26.1003654,-80.3997748
18493,Tampico,MX,,22.2331041,-97.861099
18499,YUMA           ,USA,AZ,32.6926512,-114.6276916
18503,BOISE          ,USA,ID,43.6187102,-116.2146068
18508,WINDSOR LOCKS  ,USA,CT,41.9242917,-72.6454469
18520,IKARIA ISLAND,GR,,37.5967227,26.1123078
18554,Tuxtla Gutierrez,MX,,16.7516009,-93.1029939
18560,Hamburg Harbour,GE,,53.5510846,9.9936818
18567,AMSTERDAM      ,NL,,52.3702157,4.895167900000001
18582,BECKLEY        ,USA,WV,37.7781702,-81.1881557
18618,ANCHORAGE      ,USA,AK,61.2180556,-149.9002778
18662,ATLANTA        ,USA,GA,33.7489954,-84.3879824
18676,NEVAJ          ,GT,,15.406794,-91.1472974
18734,SANFORD        ,USA,ME,43.4391627,-70.7742804
18771,Boca Chica,DR,,18.4529352,-69.6065612
18805,FAIRBANKS      ,USA,AK,64.8377778,-147.7163889
18829,PHILADELPHIA   ,USA,PA,39.9525839,-75.1652215
18844,FRANKFORT      ,GE,,38.1305349,-84.848732
18865,HARRISON       ,USA,AR,36.2297936,-93.1076765
18880,BARTLETT       ,USA,TX,30.7949121,-97.42555829999999
18881,LANDER         ,USA,WY,42.833014,-108.7306725
18884,HOLY CROSS     ,USA,AK,62.19944439999999,-159.7713889
18898,SANTO DOMINGO  ,DR,,18.4860575,-69.93121169999999
18900,KERSHAW        ,USA,SC,34.5518201,-80.5836836
18928,NEW YORK       ,USA,NY,40.7127837,-74.0059413
18932,GUSTAVUS       ,USA,AK,58.4133333,-135.7369444
18950,Ivashka Township,RS,,,
18958,BETHEL         ,USA,AK,60.7922222,-161.7558333
18977,Jamaica,USA,NY,40.702677,-73.7889689
19004,COLDFOOT       ,USA,AK,67.25243979999999,-150.1771514
19007,CHULUM JUAREZ  ,MX,,25.8740978,-97.4996044
19015,ATLANTA        ,USA,GA,33.7489954,-84.3879824
19027,WEST MIFFLIN   ,USA,PA,40.3634026,-79.86643749999999
19074,LONDON,UK,,51.5073509,-0.1277583
19078,Christchurch,NZ,,-43.5320544,172.6362254
19092,SUBIC BAY      ,RP,,,
19142,WENATCHEE      ,USA,WA,47.4234599,-120.3103494
19152,LA PUNTILLA    ,CI,,,
19165,DFW AIRPORT    ,USA,TX,32.8998091,-97.0403352
19195,FINGER LAKE    ,USA,AK,61.60654999999999,-149.277919
19197,Kota Bahru,MY,,6.124785,102.2543825
19213,VAN NUYS       ,USA,CA,34.1898566,-118.451357
19218,GREER          ,USA,SC,34.9387279,-82.2270568
19220,ILIAMNA        ,USA,AK,59.7547222,-154.9061111
19234,HOMER          ,USA,AK,59.64250000000001,-151.5483333
19282,NONDALTON      ,USA,AK,59.9736111,-154.8458333
19302,SAVOONGA       ,USA,AK,63.6941667,-170.4788888
19312,Guadalajara,MX,,20.6596988,-103.3496092
19314,APODACA        ,MX,,25.7815621,-100.1875974
19342,SAN PEDRO      ,USA,CA,33.7360619,-118.2922461
19389,Latacunga,EC,,-0.7754954,-78.52065
19425,Bangui,CT,,11.0493529,-12.4046171
19430,Palma Real,HO,,33.9395772,-116.5121655
19466,LOS ANGELES    ,USA,CA,34.0522342,-118.2436849
19547,DUBLIN         ,USA,VA,37.1056784,-80.6853433
19561,DEADHORSE      ,USA,AK,70.20019959999999,-148.4597191
19567,E.I. BLK 108   ,,GM,40.7635371,-73.97224779999999
19571,CENTRAL POINT  ,USA,OR,42.3759586,-122.9164307
19583,SLEETMUTE      ,USA,AK,61.7025,-157.1697222
19598,JACKSON        ,USA,WY,43.4799291,-110.7624282
19605,Castro Verde,PO,,42.2376227,-8.7256293
19676,LOS ANGELES    ,USA,CA,34.0522342,-118.2436849
19680,LIMA ,PE,,-12.046374,-77.0427934
19718,"Chuxiong City, China",CH,,26.0166667,101.8833333
19736,TANANA         ,USA,AK,65.1719444,-152.0788889
19754,STANLEY        ,USA,ID,44.21553919999999,-114.9351998
19761,SLIGO AIRPORT  ,EI,,,
19770,GRAND CANYON   ,USA,AZ,36.0544445,-112.1401108
19778,STONEYFORD     ,USA,CA,39.3750411,-122.5445485
19784,MEXICO CITY    ,MX,,19.4326077,-99.133208
19833,WILKES-BARRE   ,USA,PA,41.2459149,-75.88130749999999
19839,BANGOR         ,USA,ME,44.80118210000001,-68.77781379999999
19841,BROOKLYN       ,USA,NY,40.6781784,-73.9441579
19844,NEW YORK       ,USA,NY,40.7127837,-74.0059413
19857,ST. LOUIS      ,USA,MO,38.6270025,-90.19940419999999
19914,Florence,USA,KY,38.9989499,-84.62661109999999
19955,Cusco,PE,,-13.53195,-71.96746259999999
20019,BANGKOK        ,TH,,13.7563309,100.5017651
20035,Izhma,RS,,,
20042,CULEBRA        ,,PR,18.3030119,-65.3009914
20089,SPANISH FORK   ,USA,UT,40.114955,-111.654923
20154,BARROW         ,USA,AK,71.29055559999999,-156.7886111
20161,FALLON         ,USA,NV,39.4748693,-118.7770407
20162,44 NW FAIRBANKS,USA,AK,65.285488,-146.7209627
20191,GULKANA        ,USA,AK,62.20863379999999,-145.4514817
20218,Atlantic Ocean,USA,AO,,
20235,COVINGTON      ,USA,KY,39.0836712,-84.5085536
20268,San Salvador,ES,,41.6204269,-5.0870986
20279,Rio de Janeiro,BR,,-22.9068467,-43.1728965
20293,Czestochowska,PL,,50.614677,19.1511694
20335,KOTZEBUE       ,USA,AK,66.89833329999999,-162.5966666
20375,ST EUSTATIUS   ,NT,,,
20395,DFW AIRPORT    ,USA,TX,32.8998091,-97.0403352
20420,Sharm El Sheikh,EG,,27.9158175,34.3299505
20424,STRATFORD      ,USA,CT,41.18454149999999,-73.1331651
20437,WEST MONROE    ,USA,LA,32.5184775,-92.14763529999999
20476,GOLDEN,CA,BC,51.2961188,-116.9631367
20538,MEXIA          ,USA,TX,31.6798895,-96.482203
20569,Moorefield,CA,,43.759108,-80.747619
20578,NORFOLK        ,USA,NE,42.03272339999999,-97.41375529999999
20612,POCATELLO      ,USA,ID,42.8713032,-112.4455344
20627,NEWARK         ,USA,NJ,40.735657,-74.1723667
20659,VENICE         ,USA,LA,33.9850469,-118.4694832
20663,MIAMI          ,USA,FL,25.7616798,-80.1917902
20725,FINDLAY TWNSHP ,USA,PA,40.4790998,-80.2878794
20749,"Ballynacally, County Clare, Republic of Ireland",EI,,52.7192916,-9.0664948
20794,CHICAGO        ,USA,IL,41.8781136,-87.6297982
20797,LUBBOCK        ,USA,TX,33.5778631,-101.8551665
20813,BROOKSVILLE    ,USA,FL,28.5552719,-82.3878709
20814,GLACIER BAY    ,USA,AK,58.7609873,-136.3482591
20821,MONTGOMERY     ,USA,AL,32.3668052,-86.2999689
20825,KENAI          ,USA,AK,60.55444439999999,-151.2583333
20830,North Sea,UK,,50.912738,-2.930262
20887,NEAR YAKIMA    ,USA,WA,46.6020711,-120.5058987
20903,JUNEAU         ,USA,AK,58.3019444,-134.4197222
20926,Kilshanchoe,EI,,53.38391,-6.89274
20932,BILLINGS       ,USA,MT,45.7832856,-108.5006904
20939,Chilpancingo,MX,,17.5515346,-99.5006322
20977,KETCHIKAN      ,USA,AK,55.34222219999999,-131.6461111
20981,SABINE PASS    ,USA,TX,29.7335518,-93.89433269999999
21012,MATHEW         ,USA,VA,36.8994824,-80.8162923
21015,Dublin,EI,,14.3822713,120.9310117
21018,ATLANTA        ,USA,GA,33.7489954,-84.3879824
21071,TAU ,AQ,,34.261207,-118.575822
21083,COLUMBIA FALLS ,USA,MT,48.3799643,-114.1804038
21086,EKUK           ,USA,AK,58.8122145,-158.5606263
21090,MARION         ,USA,IA,42.033279,-91.5968958
21104,BETHEL         ,USA,AK,60.7922222,-161.7558333
21109,"Shepparton, Australia",AS,,-36.3775176,145.4000439
21113,DENVER         ,USA,CO,39.7392358,-104.990251
21135,PLATINUM       ,USA,AK,59.0130556,-161.8163889
21151,NEW STUYAHOK   ,USA,AK,59.4527778,-157.3119443
21155,BUCKLAND       ,USA,AK,65.9797222,-161.1230555
21166,NIGHTMUTE      ,USA,AK,60.4794444,-164.7238889
21168,Kammenniemi,FI,,61.62891209999999,23.8389673
21184,OKLAHOMA CITY  ,USA,OK,35.4675602,-97.5164276
21185,MIDDLETOWN,USA,PA,40.199814,-76.7310806
21237,HAYWARD        ,USA,CA,37.6688205,-122.0807964
21244,Neiva,CO,,2.9344837,-75.2809001
21257,NEAR YAKUTAT   ,USA,AK,59.54694439999999,-139.7272222
21266,CORSICANA      ,USA,TX,32.0954304,-96.46887269999999
21312,BRAZORIA 440L  ,,GM,29.0444147,-95.5691126
21326,GRANTS         ,USA,NM,35.14726,-107.8514466
21328,PEARSALL       ,USA,TX,28.8921939,-99.095033
21346,LUMBER CITY    ,USA,GA,31.9293488,-82.6795831
21365,Donalsonville,USA,GA,31.0404625,-84.87909110000001
21400,HOT SPRINGS    ,USA,AR,34.5037004,-93.0551795
21416,LOS ANGELES    ,USA,CA,34.0522342,-118.2436849
21448,ALBUQUERQUE    ,USA,NM,35.0853336,-106.6055534
21461,Buenos Aires,AR,,-34.6036844,-58.3815591
21479,DAYTON         ,USA,OH,39.7589478,-84.1916069
21501,NEW HAVEN      ,USA,CT,41.308274,-72.9278835
21507,"Bruera, Cheshire",UK,,53.139776,-2.842502
21526,ST. CROIX      ,,VI,17.7245968,-64.83479919999999
21571,Billings,USA,MT,45.7832856,-108.5006904
21575,EUGENE ISLAND  ,,GM,,
21578,Stockstaff am Main,GE,,,
21595,DUTCH HARBOR   ,USA,AK,53.88980000000001,-166.5422
21616,MIAMI          ,USA,FL,25.7616798,-80.1917902
21624,BELLESVILLE    ,USA,MI,42.2047619,-83.4852133
21659,ATLANTIC CITY  ,USA,NJ,39.3642834,-74.4229266
21678,DILLINGHAM     ,USA,AK,59.03972219999999,-158.4575
21679,Snow Lake,CA,,54.87856679999999,-100.0220321
21758,KAUPO          ,USA,HI,20.643209,-156.123993
21800,OCHOPEE        ,USA,FL,25.9014871,-81.3034103
21806,HONOLULU       ,USA,HI,21.3069444,-157.8583333
21814,LOS ANGELES    ,USA,CA,34.0522342,-118.2436849
21834,GRAND CANYON   ,USA,AZ,36.0544445,-112.1401108
21861,Guadalajara,MX,,20.6596988,-103.3496092
21867,NEWARK         ,USA,NJ,40.735657,-74.1723667
21874,TERRE HAUTE    ,USA,IN,39.4667034,-87.41390919999999
21882,ZEPHYRHILLS    ,USA,FL,28.2336196,-82.18119469999999
21894,SILVER PLUME   ,USA,CO,39.6960983,-105.7258386
21931,SLOVAK REPUBLIC,LO,,,
21950,Hobart Tasmania,AS,,-42.881903,147.323814
21969,ALBANY         ,USA,NY,42.6525793,-73.7562317
22005,,FR,,46.227638,2.213749
22015,ELIDA          ,USA,NM,33.9467526,-103.6566262
22037,COZUMEL        ,MX,,20.4229839,-86.9223432
22038,DALLAS/FT WORTH,USA,TX,32.761422,-96.8580128
22039,JACKSONVILLE   ,USA,FL,30.3321838,-81.65565099999999
22040,Georgetown,GY,,6.8012793,-58.1551255
22047,CLEARWATER,CA,,51.6510712,-120.0381726
22086,NEAR CHINITNA B,USA,AK,61.5179683,-144.4395913
22110,GRAND CANYON   ,USA,AZ,36.0544445,-112.1401108
22111,"Sibu, Malaysia",MY,,2.287284,111.830535
22112,"Lahore, Pakistan",PK,,31.55460609999999,74.3571581
22119,ALMAUTLAK      ,USA,AK,60.8669444,-162.2730556
22124,E BRAKE BLK 397,,GM,51.465216,5.550211
22134,PORTLAND       ,USA,IN,40.43448950000001,-84.9777455
22189,PALM SPRINGS   ,USA,CA,33.8302961,-116.5452921
22210,Barcelona,SP,,-23.6221281,-46.5523766
22234,CUBA           ,USA,NM,36.0222403,-106.9583721
22248,PHILADELPHIA   ,USA,PA,39.9525839,-75.1652215
22279,HIGH ISLAND 474,,GM,51.5535446,0.5595831
22293,ST. VINCENT    ,WN,,51.4929773,-0.1311696
22295,MOUNT PLEASANT ,USA,TN,35.5342414,-87.20695409999999
22337,NASHVILLE      ,USA,TN,36.1626638,-86.7816016
22348,Niigata,JA,,37.8901609,139.1445508
22385,LOUISVILLE     ,USA,KY,38.2526647,-85.7584557
22392,DETROIT        ,USA,MI,42.331427,-83.0457538
22402,HYANNIS        ,USA,MA,41.6524911,-70.2881124
22406,CLOVIS         ,USA,NM,34.4047987,-103.2052272
22422,MOUNT HALEAKALA,USA,HI,20.709722,-156.253333
22440,NOME           ,USA,AK,64.5011111,-165.4063889
22460,LOMPOC         ,USA,CA,34.6391501,-120.4579409
22472,FLAGSTAFF      ,USA,AZ,35.1982836,-111.651302
22504,Nairegi Enkera,KE,,,
22541,COLUMBIA       ,CO,,4.570868,-74.297333
22549,PORTLAND       ,USA,OR,45.5230622,-122.6764816
22570,RICHLAND       ,USA,VA,37.867737,-80.481888
22586,KENAI          ,USA,AK,60.55444439999999,-151.2583333
22598,WATERFORD      ,USA,CT,41.3542395,-72.164816
22616,PITTSBURGH     ,USA,PA,40.44062479999999,-79.9958864
22632,BETHEL         ,USA,AK,60.7922222,-161.7558333
22652,SEATTLE        ,USA,WA,47.6062095,-122.3320708
22662,LAREDO         ,USA,TX,27.5305671,-99.48032409999999
22670,TREMONTON      ,USA,UT,41.71187279999999,-112.1655079
22676,WEST PALM BEACH,USA,FL,26.7153424,-80.0533746
22679,FITIUTA        ,AS,,-14.2179118,-169.4239707
22683,KIVALINA       ,USA,AK,67.72694430000001,-164.5333333
22692,NEWBURGH       ,USA,NY,41.5034271,-74.0104178
22711,Némisko,CA,,36.778261,-119.4179324
22740,Monterrey,MX,,25.6866142,-100.3161126
22745,MARION         ,USA,IL,37.7306054,-88.9331256
22754,CHICAGO        ,USA,IL,41.8781136,-87.6297982
22772,Saint Pierre de Bressieux,FR,,45.316189,5.287663999999999
22786,DENVER         ,USA,CO,39.7392358,-104.990251
22837,ITHACA         ,USA,NY,42.4439614,-76.5018807
22842,PORCUPINE LODGE,USA,AK,,
22846,Coari,BR,,-4.0944897,-63.1446104
22872,AMES           ,USA,IA,42.0307812,-93.63191309999999
22881,ARUSHA,TZ,,-3.3869254,36.6829927
22893,CEYHAN ADANA,TU,,37.045706,35.8169328
22919,NUEVA COLONIA  ,CO,,6.1713679,-75.5916116
22923,TOLUCA         ,MX,,19.2826098,-99.6556653
22924,MEETEETSE      ,USA,WY,44.1571766,-108.8715193
22925,South Tim Bailier Platform,USA,GM,,
22930,SAO PAULO      ,BR,,-23.5505199,-46.63330939999999
22932,Dubai,TC,,25.1385928,55.2034879
22963,MORGAN CITY    ,USA,LA,29.6993748,-91.20676999999999
22965,AGUADILLA      ,,PR,18.4274454,-67.1540698
22983,Gelsdorf,GE,,,
22994,HOWARD         ,USA,CO,38.4484137,-105.8363368
23013,CHICAGO        ,USA,IL,41.8781136,-87.6297982
23014,Chitina,USA,AK,61.5158333,-144.4369443
23030,NELSON LAGOON  ,USA,AK,56.0019444,-161.2027778
23038,Wolfsbehringen,GE,,51.0060069,10.4914762
23042,Newark,USA,NJ,40.735657,-74.1723667
23043,LAS VEGAS      ,USA,NV,36.1699412,-115.1398296
23110,LOPEZ ISLAND   ,USA,WA,48.4869178,-122.8955117
23112,EAST GRANBY    ,USA,CT,41.9412081,-72.7273158
23116,San Paulo,BR,,-23.5505199,-46.63330939999999
23126,HAMBURG        ,USA,PA,40.5556484,-75.98187720000001
23142,"Rotterdam, The Netherlands",NL,,51.9244201,4.4777325
23155,Hodkovice,EZ,,,
23171,Puerto Plata,DR,,19.7807686,-70.6871091
23188,THOMPSON       ,USA,UT,38.9710823,-109.713735
23201,CHEVAK         ,USA,AK,61.5277778,-165.5863889
23209,LOS ANGELES,USA,CA,34.0522342,-118.2436849
23216,GUATEMALA CTY. ,GT,,14.6349149,-90.5068824
23246,Hokkaido,JA,,42.5514431,140.761925
23248,WHITTIER       ,USA,AK,60.77305560000001,-148.6838889
23263,ANGOON         ,USA,AK,57.50333329999999,-134.5838889
23272,KANSAS CITY    ,USA,MO,39.0997265,-94.5785667
23278,Querencia do Norte,BR,,-23.0840656,-53.4843365
23309,Muzino Village,RS,,,
23323,ALMA           ,USA,GA,31.5393701,-82.4623557
23338,WILLIAMSPORT   ,USA,AK,59.7139558,-153.7851391
23354,Zhuhai Sanzao Airport,CH,,,
23380,CARIBOU LAKE   ,USA,AK,59.90414260000001,-151.0575536
23382,Lyon St Exupery,FR,,45.76770639999999,4.8545213
23385,Sapotito,MX,,20.2909974,-103.3473487
23408,SHANGHAI       ,CH,,34.0848366,115.3243971
23447,APPLETON       ,USA,WI,44.2619309,-88.41538469999999
23448,PHILADELPHIA   ,USA,PA,39.9525839,-75.1652215
23457,MINTO          ,USA,AK,65.1533333,-149.3369444
23483,CHARLESTON     ,USA,WV,38.3498195,-81.6326234
23499,CHICAGO        ,USA,IL,41.8781136,-87.6297982
23520,OAKLEY         ,USA,UT,40.7146722,-111.300744
23570,San Alberto,CO,,7.761063000000001,-73.39361699999999
23576,ALBUQUERQUE    ,USA,NM,35.0853336,-106.6055534
23583,PATTERSON      ,USA,LA,29.6932641,-91.3020502
23602,Huesca,SP,,42.131845,-0.4078058
23613,BARRE          ,USA,VT,44.1767937,-72.4687538
23661,Tel Aviv,IS,,32.0852999,34.78176759999999
23717,NANTUCKET      ,USA,MA,41.2834704,-70.099451
23726,BEDMINSTER     ,USA,NJ,40.669264,-74.68039999999999
23753,ROANOKE        ,USA,VA,37.2709704,-79.9414266
23763,CLARK          ,USA,CO,40.7054117,-106.9192556
23778,ATLANTA        ,USA,GA,33.7489954,-84.3879824
23796,MENOMINEE      ,USA,MI,45.10776269999999,-87.6142737
23814,THEODORE RIVER ,USA,AK,61.3799195,-151.0424038
23827,SPRINGFIELD    ,USA,MO,37.2089572,-93.29229889999999
23832,Chittagong,BG,,22.3475365,91.8123324
23843,ATLANTIC OCEAN ,,AO,-16.9760003,11.6840589
23852,LAMOILLE       ,USA,NV,40.7279868,-115.4784204
23862,PANAMA CITY    ,USA,FL,30.1588129,-85.6602058
23872,Le Castellet,FR,,43.203551,5.776755
23878,GRAND ISLE BL73,,GM,29.2366172,-89.9872941
23905,WEST CAICOS ISL,TK,,,
23908,Tamanrassett,AG,,22.786218,5.531149399999999
23914,SIOUX FALLS    ,USA,SD,43.5445959,-96.73110340000001
23948,ATMAUTLUAK     ,USA,AK,60.8669444,-162.2730556
23992,JACKSONVILLE   ,USA,FL,30.3321838,-81.65565099999999
24001,CHICAGO        ,USA,IL,41.8781136,-87.6297982
24011,BUFFALO        ,USA,NY,42.88644679999999,-78.8783689
24044,WEST PALM BEACH,USA,FL,26.7153424,-80.0533746
24052,TOK            ,USA,AK,63.3366667,-142.9855556
24075,SKWENTNA       ,USA,AK,61.923613,-151.1683574
24078,WILMINGTON     ,USA,DE,39.7390721,-75.5397878
24089,GRAND CANYON   ,USA,AZ,36.0544445,-112.1401108
24130,NIKABUNA LAKE  ,USA,AK,60.1051208,-155.427565
24136,CROSS CITY     ,USA,FL,29.6343977,-83.12513059999999
24139,KENNER         ,USA,LA,29.9940924,-90.2417434
24149,BLOCK ISLAND   ,USA,RI,41.172137,-71.5576045
24172,MEDICINE BOW   ,USA,WY,41.8955212,-106.2047385
24180,VANDIVER,USA,AL,33.4708325,-86.513511
24191,DELTA JUNCTION ,USA,AK,64.0377778,-145.7322222
24208,S. TIM 171D    ,,GM,30.63896939999999,104.054742
24223,CORDOVA        ,USA,AK,60.5424087,-145.7525414
24256,MINNEAPOLIS    ,USA,MN,44.977753,-93.2650108
24277,COLUMBUS       ,USA,OH,39.9611755,-82.99879419999999
24282,TRAVERSE CITY  ,USA,MI,44.7630567,-85.62063169999999
24301,SABINE         ,USA,TX,30.5639831,-93.65090049999999
24323,MIAMI          ,USA,FL,25.7616798,-80.1917902
24331,English Channel,UK,,,
24340,60 N. JAKARTA  ,ID,,-6.165962599999999,106.8559291
24370,UGASHIK        ,USA,AK,57.51305559999999,-157.3975
24387,SAN DIEGO      ,USA,CA,32.715738,-117.1610838
24388,FORT MYERS     ,USA,FL,26.640628,-81.8723084
24416,PORT ALSWORTH  ,USA,AK,60.20249999999999,-154.3127778
24421,BILLINGS       ,USA,MT,45.7832856,-108.5006904
24441,DEADHORSE      ,USA,AK,70.20019959999999,-148.4597191
24444,NEW STUYAHOK   ,USA,AK,59.4527778,-157.3119443
24446,Maiquetia,VE,,10.6035234,-66.99284399999999
24447,Karelia,RS,,,
24462,BROOMFIELD     ,USA,CO,39.9205411,-105.0866504
24463,VERNAL         ,USA,UT,40.4555157,-109.5287479
24469,Salta,AR,,-24.7821269,-65.4231976
